dates,Upper Aquifer,Corcoran Clay,Lower Aquifer,Total
22-Jan-1952,-0.010136278098547268,-0.020546253697071977,-0.1840093095968987,-0.21469184139251796
23-Jan-1952,-0.010121958628166757,-0.020540658574554584,-0.1838639696442363,-0.21452658684695763
24-Jan-1952,-0.010108030838738605,-0.02053516122685346,-0.18372143440117678,-0.21436462646676885
25-Jan-1952,-0.010094500885650453,-0.020529763186364566,-0.18358175969672202,-0.21420602376873704
26-Jan-1952,-0.010081374760806483,-0.020524465950492277,-0.1834450003536058,-0.21405084106490457
27-Jan-1952,-0.010068658292044801,-0.020519270981388102,-0.18331121017911056,-0.21389913945254346
28-Jan-1952,-0.010056357142578562,-0.020514179705664916,-0.18318044195583777,-0.21375097880408125
29-Jan-1952,-0.010044476810455186,-0.020509193514121647,-0.18305274743240887,-0.21360641775698572
30-Jan-1952,-0.010033022628029855,-0.02050431376147636,-0.1829281773140846,-0.2134655137035908
31-Jan-1952,-0.010021999761466841,-0.02049954176611156,-0.18280678125342217,-0.21332832278100058
01-Feb-1952,-0.010011413210254597,-0.02049487880982624,-0.1826886078408783,-0.21319489986095913
02-Feb-1952,-0.010001267806749852,-0.020490326137599317,-0.18257370459548913,-0.2130652985398383
03-Feb-1952,-0.009991568215738251,-0.0204858849573597,-0.1824621179555447,-0.21293957112864265
04-Feb-1952,-0.00998231893402466,-0.02048155643976693,-0.18235389326937135,-0.21281776864316293
05-Feb-1952,-0.009973524290042618,-0.02047734171799846,-0.18224907478615182,-0.2126999407941929
06-Feb-1952,-0.009965188443494113,-0.020473241887547056,-0.1821477056468814,-0.21258613597792259
07-Feb-1952,-0.009957315385010788,-0.020469258006024872,-0.18204982787540142,-0.21247640126643708
08-Feb-1952,-0.009949908935846217,-0.020465391092977278,-0.18195548236959214,-0.21237078239841564
09-Feb-1952,-0.00994297274759199,-0.020461642129703698,-0.18186470889268153,-0.2122693237699772
10-Feb-1952,-0.009936510301924434,-0.02045801205908753,-0.18177754606472743,-0.21217206842573938
11-Feb-1952,-0.009930524910379532,-0.020454501785434186,-0.1816940313542646,-0.21207905805007832
12-Feb-1952,-0.009925019714156361,-0.020451112092991573,-0.18161419189103656,-0.2119903236981845
13-Feb-1952,-0.009919997683951994,-0.02044784365200122,-0.18153804487752287,-0.21190588621347609
14-Feb-1952,-0.009915461619825853,-0.020444697234835576,-0.18146562201936559,-0.211825780874027
15-Feb-1952,-0.00991141415109596,-0.020441673575229,-0.18139695448660045,-0.21175004221292543
16-Feb-1952,-0.00990785773626679,-0.020438773368124594,-0.18133207253421244,-0.2116787036386038
17-Feb-1952,-0.009904794662988796,-0.02043599726953234,-0.18127100538724228,-0.21161179731976343
18-Feb-1952,-0.009902227048051833,-0.020433345896398808,-0.18121378118277978,-0.21154935412723042
19-Feb-1952,-0.009900156837410093,-0.02043081982648753,-0.18116042693405426,-0.21149140359795188
20-Feb-1952,-0.0098985858062426,-0.020428419598270964,-0.18111096850540118,-0.21143797390991476
