dates,Interconnected Matrix,total_10.00 clays,total
28-Mar-1952,0.0036040811550891246,0.006593205155038306,0.01019728631012743
29-Mar-1952,0.0035308300968967523,0.006597035486907907,0.010127865583804659
30-Mar-1952,0.0034563260526845043,0.006598151981308559,0.010054478033993064
31-Mar-1952,0.003380590308467856,0.006596553775668268,0.009977144084136124
01-Apr-1952,0.0033036445183044715,0.006592240796723523,0.009895885315027995
02-Apr-1952,0.0032255106978159075,0.006585213760797909,0.009810724458613817
03-Apr-1952,0.00314621121772671,0.006575474173850082,0.009721685391576793
04-Apr-1952,0.003065768797171654,0.006563024331270066,0.00962879312844172
05-Apr-1952,0.0029842064970283834,0.006547867317446205,0.009532073814474589
06-Apr-1952,0.0029015477130182204,0.006530007005081058,0.009431554718099278
07-Apr-1952,0.0028178161688402,0.006509448054279248,0.009327264223119448
08-Apr-1952,0.0027330359090735907,0.006486195911385082,0.009219231820458673
09-Apr-1952,0.00264723129212151,0.0064602568075936406,0.00910748809971515
10-Apr-1952,0.0025604269829325754,0.0064316377573140505,0.008992064740246625
11-Apr-1952,0.0024726479457175946,0.006400346556300626,0.00887299450201822
12-Apr-1952,0.002383919436579741,0.006366391779552847,0.008750311216132588
13-Apr-1952,0.002294266995967254,0.006329782778968826,0.00862404977493608
14-Apr-1952,0.0022037164411781445,0.006290529680777517,0.008494246121955661
15-Apr-1952,0.0021122938586363082,0.006248643382724979,0.008360937241361287
16-Apr-1952,0.0020200255962360054,0.006204135551041091,0.008224161147277096
17-Apr-1952,0.0019269382554591905,0.006157018617162309,0.0080839568726215
18-Apr-1952,0.001833058683568861,0.006107305774237256,0.007940364457806118
19-Apr-1952,0.0017384139655770082,0.006055010973390464,0.0077934249389674725
20-Apr-1952,0.0016430314162960281,0.006000148919771565,0.007643180336067593
21-Apr-1952,0.001546938572176763,0.005942735068366534,0.007489673640543297
22-Apr-1952,0.00145016318317775,0.005882785619589167,0.007332948802766917
23-Apr-1952,0.0013527332045725309,0.005820317514654222,0.007173050719226753
24-Apr-1952,0.001254676788595968,0.005755348430715987,0.0070100252193119545
25-Apr-1952,0.001156022276182435,0.005687896775800442,0.006843919051982877
26-Apr-1952,0.0010567981884869106,0.005617981683504744,0.006674779871991655
27-Apr-1952,0.0009570332185149291,0.005545623007493199,0.006502656226008128
28-Apr-1952,0.0008567562225383742,0.005470841315763824,0.006327597538302198
29-Apr-1952,0.0007559962116270802,0.005393657884715111,0.006149654096342191
30-Apr-1952,0.0006547823429693947,0.005314094692986816,0.00596887703595621
01-May-1952,0.000553143911315525,0.005232174415104815,0.00578531832642034
02-May-1952,0.0004511103402132913,0.0051479204149037314,0.005599030755117022
03-May-1952,0.0003487111733731707,0.005061356738757692,0.005410067912130862
04-May-1952,0.00024597606584029976,0.004972508108594457,0.005218484174434756
05-May-1952,0.00014293477523842909,0.004881399914713383,0.005024334689951812
06-May-1952,3.961715298418397e-05,0.004788058208409127,0.004827675361393311
07-May-1952,-6.394686463305561e-05,0.004692509694384656,0.0046285628297516
08-May-1952,-0.00016772726523667415,0.004594781722983996,0.0044270544577473215
09-May-1952,-0.00027169396934158355,0.004494902282217691,0.004223208312876108
