dates,Interconnected Matrix,total_10.00 clays,total
20-Oct-1951,-0.002795029239838273,-0.08143096909472515,-0.08422599833456343
21-Oct-1951,-0.002703473178275194,-0.08149989433676352,-0.08420336751503872
22-Oct-1951,-0.0026112229239255813,-0.08156542462028857,-0.08417664754421415
23-Oct-1951,-0.0025183063304520855,-0.08162752531689701,-0.0841458316473491
24-Oct-1951,-0.0024247514526281244,-0.08167598513591946,-0.08410073658854758
25-Oct-1951,-0.002330586538104752,-0.08171501561265389,-0.08404560215075864
26-Oct-1951,-0.0022358400189595234,-0.08175068060541194,-0.08398652062437145
27-Oct-1951,-0.002140540503352764,-0.0817832032840719,-0.08392374378742466
28-Oct-1951,-0.002044716766968586,-0.08181272400819187,-0.08385744077516046
29-Oct-1951,-0.0019483977445701732,-0.08183932277419627,-0.08378772051876644
30-Oct-1951,-0.0018516125213432816,-0.08186304079711473,-0.08371465331845801
31-Oct-1951,-0.0017543903243605796,-0.08188389527667125,-0.08363828560103183
01-Nov-1951,-0.0016567605138482567,-0.0819018889575403,-0.08355864947138857
02-Nov-1951,-0.001558752574516966,-0.08191701622815911,-0.08347576880267608
03-Nov-1951,-0.0014603961068567917,-0.08191715784667526,-0.08337755395353205
04-Nov-1951,-0.0013617208182919612,-0.08191536077840302,-0.08327708159669497
05-Nov-1951,-0.0012627565144626449,-0.08191069253758267,-0.08317344905204531
06-Nov-1951,-0.0011635330903078753,-0.08190328570874561,-0.08306681879905349
07-Nov-1951,-0.001064080521292347,-0.08189324191904909,-0.08295732244034144
08-Nov-1951,-0.000964428854438445,-0.0818806346822958,-0.08284506353673424
09-Nov-1951,-0.0008646081995084887,-0.08186551546674853,-0.08273012366625701
10-Nov-1951,-0.0007646487199965562,-0.08184791957538722,-0.08261256829538377
11-Nov-1951,-0.0006645806242765279,-0.0818183057450183,-0.08248288636929484
12-Nov-1951,-0.000564434156564464,-0.08178825500963692,-0.08235268916620138
13-Nov-1951,-0.0004642395880428866,-0.08175570593232577,-0.08221994552036865
14-Nov-1951,-0.0003640272078152458,-0.08172075662810721,-0.08208478383592245
15-Nov-1951,-0.0002638273139629059,-0.08168349033581948,-0.08194731764978239
16-Nov-1951,-0.00016367020459970676,-0.08164397662847515,-0.08180764683307486
17-Nov-1951,-6.358616881827018e-05,-0.08159700908436283,-0.0816605952531811
18-Nov-1951,3.639452219889122e-05,-0.08154824094998352,-0.08151184642778463
19-Nov-1951,0.00013624162423570767,-0.08149720659146811,-0.0813609649672324
20-Nov-1951,0.0002359249289183177,-0.08144400766031608,-0.08120808273139776
21-Nov-1951,0.0003354142727525868,-0.08138872484477645,-0.08105331057202386
22-Nov-1951,0.00043467954597626603,-0.08132821142393094,-0.08089353187795467
23-Nov-1951,0.0005336907015669188,-0.08126586407181005,-0.08073217337024313
24-Nov-1951,0.0006324177640598832,-0.08120143132330765,-0.08056901355924777
25-Nov-1951,0.0007308308385161175,-0.08113502590337335,-0.08040419506485723
26-Nov-1951,0.0008289001192954325,-0.0810643109832151,-0.08023541086391967
27-Nov-1951,0.0009265958989630727,-0.08099228990861451,-0.08006569400965144
28-Nov-1951,0.001023888577060599,-0.08091832839007634,-0.07989443981301575
29-Nov-1951,0.0011207486688456995,-0.08084016664520287,-0.07971941797635716
30-Nov-1951,0.0012171468141027495,-0.08076149660177873,-0.07954434978767598
01-Dec-1951,0.0013130537857590626,-0.08068098482486415,-0.07936793103910508
02-Dec-1951,0.0014084404986289148,-0.08059688688570536,-0.07918844638707645
03-Dec-1951,0.0015032780179490765,-0.08051135640711299,-0.0790080783891639
04-Dec-1951,0.0015975375680354537,-0.08042462120168,-0.07882708363364455
05-Dec-1951,0.0016911905407277627,-0.08033523013822577,-0.07864403959749801
06-Dec-1951,0.001784208503948379,-0.08024436997725615,-0.07846016147330777
