dates,Upper Aquifer,Corcoran Clay,Lower Aquifer,Total
13-Oct-1951,-0.0051135826171813175,-0.002835825283023097,-0.07970188436586771,-0.08765129226607213
14-Oct-1951,-0.0051227398214633724,-0.002838068995800785,-0.07970289528895316,-0.08766370410621732
15-Oct-1951,-0.0051305713691024955,-0.002840266573744432,-0.07969968990651796,-0.08767052784936488
16-Oct-1951,-0.005137447850990188,-0.0028424179551111636,-0.07969246513156522,-0.08767233093766658
17-Oct-1951,-0.005143532632876831,-0.0028445230942773644,-0.07968130806057502,-0.08766936378772922
18-Oct-1951,-0.00514891093146744,-0.002846581961720932,-0.07966625260620618,-0.08766174549939455
19-Oct-1951,-0.005153630115785376,-0.002848594543998434,-0.07964730789547589,-0.0876495325552597
20-Oct-1951,-0.005157718597506637,-0.0028505608437196066,-0.07962447232061626,-0.0876327517618425
21-Oct-1951,-0.00516119518986306,-0.0028524808795160257,-0.07959774044623603,-0.08761141651561512
22-Oct-1951,-0.005164073775943779,-0.0028543546860071434,-0.0795671063696757,-0.08758553483162662
23-Oct-1951,-0.00516636564488013,-0.0028561823137619627,-0.07953256532350217,-0.08755511328214426
24-Oct-1951,-0.005168080666937653,-0.002857963829255581,-0.07948373303432996,-0.08750977753052319
25-Oct-1951,-0.005166745806103376,-0.0028596993148233365,-0.079426157672081,-0.0874526027930077
26-Oct-1951,-0.005160617141971599,-0.002861388868608981,-0.0793648377280999,-0.08738684373868047
27-Oct-1951,-0.00515348087371088,-0.0028630326045106136,-0.07930000779323965,-0.08731652127146114
28-Oct-1951,-0.005158589437023522,-0.002864630652120679,-0.07923182494426413,-0.08725504503340833
29-Oct-1951,-0.005162997820833873,-0.0028661831566636465,-0.07916039068849628,-0.08718957166599381
30-Oct-1951,-0.005166768315935645,-0.0028676902789275755,-0.07908577112522444,-0.08712022972008766
31-Oct-1951,-0.0051699435286266795,-0.0028691521951939745,-0.07900801053588788,-0.08704710625970853
01-Nov-1951,-0.005172553964993304,-0.002870569097161204,-0.07892714014853944,-0.08697026321069394
02-Nov-1951,-0.005174622370140034,-0.002871941191865311,-0.07884318372014817,-0.08688974728215351
03-Nov-1951,-0.005176166434343002,-0.002873268701596718,-0.0787439619978762,-0.08679339713381592
04-Nov-1951,-0.005173638014931262,-0.002874551863811617,-0.07864335433249803,-0.08669154421124091
05-Nov-1951,-0.005167728109109676,-0.0028757909310412,-0.07853975461304917,-0.08658327365320005
06-Nov-1951,-0.005160140174650807,-0.0028769861707948667,-0.07843331599635057,-0.08647044234179625
07-Nov-1951,-0.005163821341397574,-0.0028781378654613478,-0.07832416256983844,-0.08636612177669736
08-Nov-1951,-0.005166799443487859,-0.0028792463122038936,-0.0782123922083761,-0.08625843796406785
09-Nov-1951,-0.005169214304520586,-0.002880311822853584,-0.0780980824039883,-0.08614760853136247
10-Nov-1951,-0.005171099245141301,-0.002881334723796414,-0.07798129576592269,-0.08603372973486041
11-Nov-1951,-0.005172480331900403,-0.0028823153558587386,-0.07785232548140084,-0.08590712116915998
12-Nov-1951,-0.005170551177867434,-0.0028832540741866516,-0.07772358478778242,-0.0857773900398365
13-Nov-1951,-0.0051777923345711395,-0.0028841512481235037,-0.0775924431906836,-0.08565438677337825
14-Nov-1951,-0.0051833833703568205,-0.002885007261081739,-0.07745902184104997,-0.08552741247248853
15-Nov-1951,-0.005187712485301438,-0.0028858225104121003,-0.0773234287256703,-0.08539696372138383
16-Nov-1951,-0.005196989859944228,-0.002886597407269109,-0.07718575895981386,-0.0852693462270272
17-Nov-1951,-0.005211319133948717,-0.0028873323764714836,-0.07704153689292179,-0.08514018840334199
18-Nov-1951,-0.005236156662734597,-0.0028880278563606404,-0.07689530191466565,-0.08501948643376088
19-Nov-1951,-0.005256786941340432,-0.0028886842986537227,-0.07674706353695347,-0.08489253477694762
20-Nov-1951,-0.005275467826616252,-0.0028893021682947365,-0.0765969486152974,-0.08476171861020838
21-Nov-1951,-0.005292789332024001,-0.0028898819433001567,-0.07644506317867134,-0.08462773445399549
22-Nov-1951,-0.005309005134451368,-0.0028904241146029868,-0.0762878757401558,-0.08448730498921016
23-Nov-1951,-0.0053242503518144595,-0.002890929185891175,-0.07612978540055722,-0.08434496493826285
24-Nov-1951,-0.005337200949916119,-0.002891397673444675,-0.07597001970792709,-0.08419861833128789
25-Nov-1951,-0.005346171778894742,-0.0028918301059668934,-0.07580871018071533,-0.08404671206557697
26-Nov-1951,-0.005352893984512531,-0.0028922270244148914,-0.07564316737336864,-0.08388828838229606
27-Nov-1951,-0.005358431251521732,-0.002892588981824099,-0.07547725996760941,-0.08372828020095524
28-Nov-1951,-0.0053630381598533975,-0.0028929165431311986,-0.07530993271968112,-0.08356588742266571
29-Nov-1951,-0.005365851564875836,-0.0028932102849935893,-0.07513960509727272,-0.08339866694714214
30-Nov-1951,-0.005365260476656036,-0.0028934707956043896,-0.07496872441580096,-0.08322745568806139
01-Dec-1951,-0.005362488587221837,-0.002893698674506223,-0.07479659910838561,-0.08305278637011367
02-Dec-1951,-0.005356920506213151,-0.002893894532399701,-0.07462126677025199,-0.08287208180886485
03-Dec-1951,-0.005346071999964206,-0.0028940589909509777,-0.07444522806467882,-0.082685359055594
04-Dec-1951,-0.005331437325544622,-0.0028941926825942206,-0.07426886067466912,-0.08249449068280797
05-Dec-1951,-0.005313521139662859,-0.002894296250333077,-0.07409084064769896,-0.08229865803769489
06-Dec-1951,-0.005293816013620117,-0.002894370347537345,-0.07391170367507899,-0.08209989003623645
07-Dec-1951,-0.005273781658181679,-0.0028944156377384346,-0.07373182287050915,-0.08190002016642926
08-Dec-1951,-0.005253668785849204,-0.0028944327944207295,-0.07355115540689072,-0.08169925698716066
09-Dec-1951,-0.005233487549969421,-0.0028944225008109095,-0.07336971063373361,-0.08149762068451394
10-Dec-1951,-0.005213248317705308,-0.0028943854496647765,-0.07318752761127771,-0.0812951613786478
11-Dec-1951,-0.005192961627736838,-0.0028943223430502834,-0.07300468156703047,-0.08109196553781758
12-Dec-1951,-0.005172638142404785,-0.0028942338921297862,-0.07282125973808076,-0.08088813177261533
13-Dec-1951,-0.005152288602274705,-0.002894120816937713,-0.07263734872579745,-0.08068375814500987
14-Dec-1951,-0.005131923786373802,-0.00289398384615783,-0.07245303446788377,-0.08047894210041541
15-Dec-1951,-0.005111554478810534,-0.002893823716896289,-0.07226840221413014,-0.08027378040983696
16-Dec-1951,-0.005091191441458653,-0.0028936411744540013,-0.0720835365063647,-0.08006836912227736
17-Dec-1951,-0.005070845391886197,-0.002893436972095129,-0.07189852116223944,-0.07986280352622076
18-Dec-1951,-0.005050526985703578,-0.0028932118708150396,-0.071713439262927,-0.07965717811944562
19-Dec-1951,-0.005030246802479084,-0.0028929666391044628,-0.07152837314401085,-0.0794515865855944
20-Dec-1951,-0.005010015334557342,-0.002892702052713166,-0.07134340438940227,-0.07924612177667278
21-Dec-1951,-0.004989842978155481,-0.002892418894410389,-0.07115861382747805,-0.07904087570004392
22-Dec-1951,-0.004969740026288432,-0.002892117953743745,-0.07097408152919088,-0.07883593950922306
23-Dec-1951,-0.004949716663126677,-0.002891800026797041,-0.07078988680761408,-0.0786314034975378
24-Dec-1951,-0.004929782959467227,-0.0028914659159447356,-0.07060610821842558,-0.07842735709383755
25-Dec-1951,-0.00490994886910406,-0.0028911164296063505,-0.0704228235612276,-0.07822388885993801
26-Dec-1951,-0.004890224225869802,-0.0028907523819977333,-0.07024010988112758,-0.07802108648899511
27-Dec-1951,-0.004870618741233656,-0.002890374592882157,-0.07005804347063269,-0.0778190368047485
28-Dec-1951,-0.004851142002300454,-0.0028899838873184206,-0.06987669987137674,-0.07761782576099562
29-Dec-1951,-0.004831803470152744,-0.002889581095409155,-0.06969615387580601,-0.07741753844136791
30-Dec-1951,-0.004812612478427704,-0.0028891670520459494,-0.06951647952842237,-0.07721825905889602
31-Dec-1951,-0.004793578232105878,-0.0028887425966550866,-0.0693377501267629,-0.07702007095552386
