dates,Interconnected Matrix,total_10.00 clays,total
27-Aug-1951,-0.006050155440692315,-0.10342747550235305,-0.10947763094304537
28-Aug-1951,-0.006028954013086949,-0.10395555125289838,-0.10998450526598533
29-Aug-1951,-0.00600605050876332,-0.10447917310413425,-0.11048522361289757
30-Aug-1951,-0.005981452032621291,-0.10499816863134664,-0.11097962066396794
31-Aug-1951,-0.005955166195527922,-0.10551236698657791,-0.11146753318210584
01-Sep-1951,-0.005927201112043681,-0.10602159894778694,-0.11194880005983063
02-Sep-1951,-0.00589756539802521,-0.1065256969675325,-0.1124232623655577
03-Sep-1951,-0.005866268168082918,-0.10702449522117245,-0.11289076338925537
04-Sep-1951,-0.005833319032856839,-0.10751782965455312,-0.11335114868740995
05-Sep-1951,-0.00579872809619624,-0.10800553803118733,-0.11380426612738356
06-Sep-1951,-0.005762505952136827,-0.10848745997890301,-0.11424996593103984
07-Sep-1951,-0.0057246636817916904,-0.10896343703594968,-0.11468810071774138
08-Sep-1951,-0.005685212850036156,-0.10943331269654111,-0.11511852554657727
09-Sep-1951,-0.005644165502113811,-0.10989693245584051,-0.11554109795795432
10-Sep-1951,-0.005601534160032922,-0.11035414385435617,-0.1159556780143891
11-Sep-1951,-0.005557331818891577,-0.11080479652174689,-0.11636212834063847
12-Sep-1951,-0.005511571942989948,-0.11124874222001695,-0.11676031416300689
13-Sep-1951,-0.005464268461878819,-0.11168583488609639,-0.11715010334797521
14-Sep-1951,-0.005415435766197753,-0.11211593067378457,-0.11753136643998233
15-Sep-1951,-0.005365088703424891,-0.11253888799505257,-0.11790397669847746
16-Sep-1951,-0.00531324257349445,-0.11295456756068989,-0.11826781013418435
17-Sep-1951,-0.005259913124224461,-0.11336283242028053,-0.11862274554450498
18-Sep-1951,-0.005205116546695264,-0.11376354800150733,-0.1189686645482026
19-Sep-1951,-0.005148869470405508,-0.11415658214875363,-0.11930545161915913
20-Sep-1951,-0.005091188958391972,-0.11454180516101509,-0.11963299411940706
21-Sep-1951,-0.005032092502124693,-0.11491908982908883,-0.11995118233121352
22-Sep-1951,-0.004971598016373818,-0.11526429780868672,-0.12023589582506053
23-Sep-1951,-0.00490972383384992,-0.11554488808524127,-0.1204546119190912
24-Sep-1951,-0.004846488699823933,-0.1158211791272914,-0.12066766782711533
25-Sep-1951,-0.004781911766519037,-0.11609330405696551,-0.12087521582348455
